Name,Latitude,Longitude,Description,Foursquare URL
Nanos,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/nanos/5baf7845a2c00b002ce2b43b
JoJo Maman Bébé,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/jojo-maman-b%C3%A9b%C3%A9/4ed4c161d5fbb793dd5b905a
Marie Chantal Children,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/marie-chantal-children/4e9eca94be7b048b349bc99f
Honey and Jam,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/honey-and-jam/4df335bc45dd4e26933fd22a
Oh Baby London,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/oh-baby-london/4e90124af5b9f8967c89df5e
Pure Baby,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/pure-baby/516556ace4b0a8efc443aabc
Ottie And The Bea,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/ottie-and-the-bea/4f462e66e4b0eedbd673d463
Buggies & Bikes,,,From Foursquare list: London Beebee Shops,https://app.foursquare.com/v/buggies--bikes/4c6192cbfa7bc928570b0c27
