Name,Latitude,Longitude,Description,Foursquare URL
Edmund's Oast,32.80969407477012,-79.94797961109155,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/edmunds-oast/52e68055498e7ec32a01d706
The Quinte Oyster Bar,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/the-quinte-oyster-bar/63a35df7f776187acfbe3829
The Bar at Husk,32.77798551415995,-79.93203443055798,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/the-bar-at-husk/4f94487e4fc66f95d9eeba38
Azur,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/azur/6442ecae79a9331e255deac2
Bar 167,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/bar-167/6309429bd1387f01439b96fb
Sugey’s Bar,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/sugeys-bar/641bc980c9c57a1b6137eee2
The Lucky Luchador,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/the-lucky-luchador/63388167d1807e62e6fd1cf6
Carmella's,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/carmellas/543566f8498e7a61af31ae3c
Recovery Room,,,From Foursquare list: A Charleston Drink,https://app.foursquare.com/v/recovery-room/4b592c15f964a5200c8028e3
